cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
11	Ttc23	3.06838591867522	0.31	0.052	0.258	1.72856099966348e-08	0.000406073550040944
11	Sgk3	1.88283489404281	0.552	0.146	0.406	1.75494106950805e-08	0.000412270756048831
11	Gpm6b	1.38136231444152	0.931	0.647	0.284	1.80409533384592e-08	0.000423818075827083
11	Lrrc8b	1.72925593126378	0.759	0.298	0.461	1.83893158618011e-08	0.000432001808225432
11	Tbc1d5	1.56008344287303	0.862	0.63	0.232	1.97747749892382e-08	0.000464549014047184
11	Map4k4	1.46943214254983	0.897	0.448	0.449	2.49208071539617e-08	0.000585439601660868
11	Pak7	1.08324891464692	1	0.811	0.189	2.80701231430877e-08	0.000659423332877415
11	Gas7	1.72144171151612	0.69	0.248	0.442	3.16191690137521e-08	0.000742797518471063
11	Fam102a	2.32246577262426	0.552	0.167	0.385	3.42052596483145e-08	0.000803549959658203
11	Csf1	2.85857609230763	0.379	0.081	0.298	3.43706375110026e-08	0.000807435016408472
11	Aatk	1.73270808199274	0.828	0.442	0.386	5.67813645985855e-08	0.00133390781714997
11	Wnk1	1.18680626144797	0.966	0.793	0.173	5.77304427581404e-08	0.00135620356127423
11	Pik3c2b	2.11565472276062	0.655	0.265	0.39	5.9691098760905e-08	0.00140226329209118
11	Chd7	2.33081185314432	0.414	0.097	0.317	6.16660037646253e-08	0.00144865776043858
11	Tmod1	1.7648057180586	0.655	0.216	0.439	6.21150859054895e-08	0.00145920759809176
11	Slc1a3	3.00260730268773	0.241	0.034	0.207	6.54797073784988e-08	0.00153824928573569
11	Trp53bp2	2.31817600374575	0.379	0.08	0.299	7.04506523284713e-08	0.00165502672450045
11	Ppp1r21	1.4296888400151	0.793	0.353	0.44	7.26767533064772e-08	0.00170732228867576
11	Scd2	1.18456491136617	1	0.819	0.181	7.65342107970412e-08	0.00179794168004409
11	1700085D07Rik	1.52652824806787	0.793	0.339	0.454	8.56006633768796e-08	0.00201093078404965
11	Arhgef28	1.2742427434054	0.828	0.416	0.412	9.25512436120293e-08	0.00217421381493379
11	Tmprss5	2.98333465218629	0.241	0.035	0.206	1.21067170975969e-07	0.00284410998056745
11	Itgav	2.33518607935354	0.31	0.057	0.253	1.22594446714576e-07	0.00287998874221883
11	Nfix	2.04126137508921	0.379	0.081	0.298	1.23048615955661e-07	0.00289065808603038
11	Gsn	2.29080755250838	0.517	0.152	0.365	1.277145652904e-07	0.00300027056780207
11	9330111N05Rik	2.26534803157701	0.379	0.084	0.295	1.27900349976185e-07	0.00300463502164053
11	Efnb3	1.63589557833205	0.621	0.202	0.419	1.38778271342412e-07	0.00326017915037593
11	Mbnl2	1.0441484164585	0.966	0.84	0.126	1.43435385606849e-07	0.00336958407867609
11	Adssl1	2.54405862982514	0.414	0.101	0.313	1.47631214844683e-07	0.0034681524991313
11	Fgd3	2.8236520197497	0.207	0.026	0.181	1.63097694084157e-07	0.00383149102942502
11	Ikzf2	1.67776709082306	0.517	0.146	0.371	1.9339459378273e-07	0.00454322579714389
11	Csrp1	2.47105056173019	0.379	0.087	0.292	1.94985985376096e-07	0.00458061076845524
11	Arap2	1.72954872278157	0.69	0.256	0.434	2.17973333763693e-07	0.00512062955677667
11	Dusp15	2.68261074623551	0.448	0.13	0.318	2.56438442926785e-07	0.00602425190123604
11	Agap1	1.0354728095188	1	0.788	0.212	2.94623360731226e-07	0.00692129199029796
11	Erbb3	2.87766316925178	0.207	0.028	0.179	3.2039523377726e-07	0.00752672483189539
11	Sh3d19	1.30495198167798	0.862	0.449	0.413	3.22319904407204e-07	0.00757193919433403
11	Iqch	1.79248998260872	0.552	0.173	0.379	3.28551074832342e-07	0.00771832184996139
11	Cpox	1.86378338126632	0.586	0.204	0.382	3.36232681172735e-07	0.00789877814610989
11	Grb14	1.45247289468242	0.759	0.365	0.394	3.59500872990489e-07	0.00844539450829256
11	Nrbp2	1.76395511906594	0.793	0.405	0.388	4.13704756058857e-07	0.00971875212933466
11	Eps15	1.259394067629	0.862	0.449	0.413	4.24689386111309e-07	0.00997680305852687
11	Arsg	2.2200804165461	0.414	0.11	0.304	4.36992661822917e-07	0.010265831611544
11	Stmn4	1.60589579172397	0.655	0.25	0.405	4.8269024254828e-07	0.0113393591779442
11	Limch1	1.04469325361327	0.931	0.75	0.181	5.09573325054088e-07	0.0119708965521706
11	Srcin1	1.42310407624601	0.759	0.405	0.354	6.04513496153303e-07	0.0142012310516334
11	Dip2a	1.30948317244495	0.931	0.594	0.337	6.06884194503426e-07	0.0142569234972745
11	Osbpl7	2.33329143912616	0.483	0.146	0.337	6.2184738544966e-07	0.0146084387789834
11	Rcbtb1	1.80425087902231	0.759	0.348	0.411	6.28684141555201e-07	0.0147690478534148
11	Dusp16	1.85102419117537	0.517	0.164	0.353	6.48574554076422e-07	0.0152363134243633
11	Gm38304	1.46704630998122	0.69	0.262	0.428	6.74349741752125e-07	0.0158418241332409
11	Ddr1	1.62327538903661	0.759	0.339	0.42	6.80435454366976e-07	0.015984789693989
11	Adamtsl1	1.17835184091557	0.724	0.291	0.433	7.01159436673074e-07	0.0164716374863239
11	Lrrc8d	1.58162011096721	0.724	0.337	0.387	7.065783459157e-07	0.0165989385022516
11	Acap2	1.18323596360964	0.931	0.633	0.298	7.56665068346959e-07	0.0177755757856068
11	Kndc1	1.58598076527655	0.759	0.399	0.36	7.66616760532669e-07	0.0180093609384335
11	Abca2	1.47921375345807	0.793	0.367	0.426	8.38808080880886e-07	0.0197052794360538
11	Sccpdh	1.81195846017426	0.517	0.158	0.359	9.68990462017723e-07	0.0227635239337204
11	Arap1	2.38898750139588	0.241	0.04	0.201	1.00336775665843e-06	0.0235711153394198
11	Ccdc24	2.37243331335908	0.379	0.094	0.285	1.01633805171078e-06	0.0238758135107897
11	Tmtc2	1.51500991350468	0.828	0.468	0.36	1.01967170781136e-06	0.0239541277599044
11	Zdhhc14	1.15121575360508	0.966	0.61	0.356	1.07520512349918e-06	0.0252587187612427
11	Slain1os	2.22525776003179	0.345	0.08	0.265	1.08079639519348e-06	0.0253900689158853
11	Pak1	1.3260973234598	0.897	0.603	0.294	1.10230273077756e-06	0.0258952957514264
11	Cd9	2.01694265871224	0.448	0.13	0.318	1.2377464990752e-06	0.0290771407562746
11	Ccdc163	2.3085141668047	0.207	0.029	0.178	1.30969718153125e-06	0.030767406188532
11	Slc12a2	1.65048656861149	0.759	0.399	0.36	1.33365680766086e-06	0.0313302657255689
11	Dact3	1.97262244779746	0.414	0.113	0.301	1.39915947694154e-06	0.0328690544323106
11	4930593A02Rik	2.43095442221171	0.276	0.054	0.222	1.42547766012957e-06	0.0334873211917638
11	Dbndd2	1.52747893209202	0.724	0.288	0.436	1.49485270563312e-06	0.0351170797607332
11	Nubpl	1.85410430055232	0.414	0.112	0.302	1.50756108451224e-06	0.0354156249973616
11	Ppp2r5a	1.66209107154955	0.586	0.204	0.382	1.75285249535008e-06	0.041178010820764
11	Rhou	2.20779086771197	0.483	0.155	0.328	1.80056703675545e-06	0.0422989208274591
11	Hcn2	1.72583753057447	0.759	0.374	0.385	1.83098007334675e-06	0.0430133838830619
11	Stxbp3	2.52370492639338	0.414	0.126	0.288	1.85052714352981e-06	0.0434725836558024
11	Gprc5b	1.66467912266621	0.552	0.186	0.366	1.93522661424068e-06	0.0454623436217419
11	Cpd	1.46325465992543	0.828	0.422	0.406	2.11450692683414e-06	0.0496739967251875
11	Mal	1.72343605799559	0.621	0.256	0.365	2.13813152727689e-06	0.0502289858387886
11	Tyro3	2.53863355088862	0.276	0.055	0.221	2.16846210328943e-06	0.0509415117304753
11	Itpk1	1.83883439141155	0.586	0.227	0.359	2.18294846497419e-06	0.0512818253391737
11	Abhd17b	1.35663850687554	0.793	0.436	0.357	2.21386958865193e-06	0.0520082243766112
11	Xrcc6	1.02241274884764	0.931	0.686	0.245	2.62999831149553e-06	0.061783920333653
11	Vmp1	1.08216357263392	0.862	0.704	0.158	2.68799655597156e-06	0.0631464150928838
11	Gm4221	2.0971589903356	0.483	0.156	0.327	2.76285097593353e-06	0.0649048951266305
11	Ankrd28	1.10955351505671	0.966	0.681	0.285	2.85921503645149e-06	0.0671686796363183
11	Cald1	1.50976158407827	0.379	0.094	0.285	3.06936004167398e-06	0.0721054060990052
11	Tjp2	2.4519003459498	0.31	0.074	0.236	3.11914850427963e-06	0.0732750366625371
11	Nek7	2.52586416734796	0.207	0.032	0.175	3.12295577375556e-06	0.0733644770370657
11	Usp54	1.40727627787235	0.759	0.397	0.362	3.35965993594971e-06	0.0789251312153306
11	Gm29114	2.33690242031705	0.276	0.057	0.219	3.56944760470838e-06	0.0838534631298092
11	Lbh	1.90933213804714	0.241	0.044	0.197	3.72645751153819e-06	0.087541939861055
11	S100a16	2.25435696692114	0.31	0.069	0.241	3.73980972118599e-06	0.0878556099701012
11	Bcl2l1	1.31217142029635	0.724	0.37	0.354	4.47560358361508e-06	0.105140879386286
11	Foxn3	1.01004645736346	0.931	0.669	0.262	4.4836825195734e-06	0.105330669749818
11	Pigz	1.91717391699905	0.379	0.1	0.279	4.49068785743301e-06	0.105495239146816
11	Mpzl1	1.93236514038198	0.552	0.219	0.333	4.55968808529497e-06	0.107116192499749
11	Npat	1.27702354672541	0.862	0.431	0.431	4.97258785135979e-06	0.116816033804144
11	Nfia	1.43872757621718	0.69	0.308	0.382	4.99511222894953e-06	0.117345176482482
11	Fbxo7	1.76103370187473	0.483	0.163	0.32	5.65247934308233e-06	0.13278804472769
11	Lrmda	1.95158226870676	0.345	0.089	0.256	5.92368771626768e-06	0.13915927183056
11	Pim3	1.94642376400254	0.345	0.087	0.258	6.48754554326148e-06	0.152405419902299
11	Shisa4	1.66709795977934	0.552	0.218	0.334	6.78311666917739e-06	0.159348976792315
11	Ube2d1	1.63190823740009	0.69	0.319	0.371	7.10007634860744e-06	0.166794993581486
11	Jam3	1.63272195584559	0.69	0.311	0.379	7.49981691565266e-06	0.176185698982512
11	Akr1b3	1.98793485925103	0.414	0.129	0.285	8.43708581841279e-06	0.198204020046153
11	Cdh10	1.30046563469203	0.862	0.549	0.313	8.66859103733842e-06	0.203642540649154
11	Gm28609	2.17689824398138	0.345	0.094	0.251	1.01341733309907e-05	0.238071999891632
11	Josd2	1.5465786613736	0.483	0.17	0.313	1.02882699171358e-05	0.241692036893353
11	Ppfibp2	1.14760724800955	0.69	0.285	0.405	1.05250207394522e-05	0.247253787211211
11	Zdhhc20	1.19271040092716	0.931	0.753	0.178	1.16170015107859e-05	0.272906599491383
11	Kazn	1.25475607163656	0.655	0.282	0.373	1.20574206738225e-05	0.283252926469437
11	Ppp1r14a	1.60331256857707	0.414	0.126	0.288	1.3364885536073e-05	0.313967891013427
11	Sept4	1.57826565055662	0.621	0.279	0.342	1.42551693652778e-05	0.334882438729106
11	Gm27017	3.06187745408272	0.207	0.038	0.169	1.4402258531438e-05	0.338337857420542
11	Vldlr	1.40987949698892	0.517	0.184	0.333	1.47429829335586e-05	0.34634215507516
11	Srebf1	2.27587516795333	0.241	0.049	0.192	1.54046932515993e-05	0.361887053866571
11	Tspan14	2.11444711484296	0.276	0.063	0.213	1.54869474428638e-05	0.363819369327757
11	Tmbim1	1.77145698983739	0.552	0.222	0.33	1.65039535519768e-05	0.387710876843038
11	Tank	1.72870023283919	0.379	0.11	0.269	1.76642262970544e-05	0.414968004170402
11	Slc2a1	2.26055873027475	0.207	0.037	0.17	1.80260834297047e-05	0.423468751930622
11	Cntn2	1.28550093039679	0.69	0.298	0.392	2.01669008257189e-05	0.47376083419779
11	Sall1	2.42890574771089	0.207	0.038	0.169	2.01835631923172e-05	0.474152266513917
11	Cmtm5	1.49035321527253	0.414	0.124	0.29	2.05822619701875e-05	0.483518498203644
11	Ptgds	1.48304195541288	0.966	0.817	0.149	2.10666835596132e-05	0.494898530182432
11	Unc5b	2.56444344968704	0.207	0.038	0.169	2.11712278698368e-05	0.497354485118207
11	Apod	1.37815356199211	0.828	0.502	0.326	2.1226778980652e-05	0.498659491813476
11	Bche	2.24052995720907	0.207	0.038	0.169	2.30113022264198e-05	0.540581511903054
11	Rps6ka5	1.25427478877053	0.759	0.425	0.334	2.35025531875795e-05	0.552121979482619
11	Zfyve21	2.30571842153005	0.207	0.038	0.169	2.38456361882105e-05	0.56018168533344
11	Klf7	1.2987537044253	0.724	0.4	0.324	2.5932663738272e-05	0.609210136539485
11	Tmcc3os	2.17331626513355	0.241	0.051	0.19	2.60670274876391e-05	0.612366609739617
11	Cdk18	2.03335637331579	0.241	0.051	0.19	2.68979135380206e-05	0.63188578483518
11	Samd8	1.22001852896484	0.655	0.279	0.376	3.29775323244877e-05	0.774708189366866
11	Gpsm2	2.27560177944757	0.207	0.04	0.167	3.39945142486624e-05	0.798599128729577
11	Larp6	1.71832506372922	0.414	0.141	0.273	3.48769700522565e-05	0.819329780467611
11	Zfpm1	2.33519897028421	0.241	0.054	0.187	3.54012942672981e-05	0.831647204927366
11	Carhsp1	2.21051206783802	0.207	0.04	0.167	4.0353106121242e-05	0.947975169000218
11	Slc48a1	1.27214649936505	0.586	0.242	0.344	4.16622745988104e-05	0.978730154875255
11	Sulf2	1.72264629707374	0.448	0.158	0.29	4.45888054907732e-05	1
11	Tspan9	2.39746999243033	0.379	0.129	0.25	4.60231505256721e-05	1
11	Shtn1	1.17300393408774	0.931	0.704	0.227	4.67711512524634e-05	1
11	Nifk	2.13470227532418	0.276	0.069	0.207	4.82266502467978e-05	1
11	Abca8b	1.18599848352465	0.586	0.238	0.348	4.89463008707629e-05	1
11	Slc20a2	1.35688233695047	0.655	0.304	0.351	4.95675760156097e-05	1
11	Tfeb	2.39228192966268	0.276	0.072	0.204	4.97604388497424e-05	1
11	Hps3	1.72908216672133	0.414	0.138	0.276	5.11694061197666e-05	1
11	Pip4k2a	1.09991590974177	0.724	0.345	0.379	5.18411221377947e-05	1
11	Pld1	1.31471602870864	0.552	0.209	0.343	5.21239000056686e-05	1
11	Gpr37	1.84437367394576	0.31	0.084	0.226	5.54851631252199e-05	1
11	1190005I06Rik	2.03180137073597	0.276	0.071	0.205	5.61916774627693e-05	1
11	Adam19	1.95216219646744	0.517	0.239	0.278	5.63911567721977e-05	1
11	Itprid2	1.66637109120009	0.517	0.225	0.292	5.87123758695803e-05	1
11	Slc44a1	1.0187496040357	0.897	0.641	0.256	5.99233499674452e-05	1
11	Gm16168	1.30590515300745	0.862	0.54	0.322	6.36954745140849e-05	1
11	Ephb1	1.00620086050195	0.862	0.595	0.267	6.54199653964908e-05	1
11	Slc6a9	1.83018824594596	0.379	0.126	0.253	6.76091131135266e-05	1
11	A430106G13Rik	1.69665851739845	0.345	0.107	0.238	6.86253758026298e-05	1
11	Agpat4	1.22311274062347	0.759	0.42	0.339	6.98441996762216e-05	1
11	4930500A05Rik	2.28543953278706	0.276	0.074	0.202	7.96532422827971e-05	1
11	Usp31	1.56034431787535	0.69	0.413	0.277	8.43480133359272e-05	1
11	Pdlim5	1.45559360052211	0.31	0.084	0.226	8.48621224407406e-05	1
11	Rasal1	2.45834476848423	0.241	0.058	0.183	8.71888428382041e-05	1
11	Kcnrg	2.17639692530165	0.207	0.043	0.164	9.5436793310254e-05	1
11	Pmp22	2.20278129043622	0.207	0.043	0.164	9.74730969815562e-05	1
11	Tbc1d22a	1.44782500938457	0.552	0.238	0.314	9.76642603143576e-05	1
11	Ttf1	1.09431651202063	0.552	0.219	0.333	9.86824631722119e-05	1
11	Zfyve1	1.31709262053529	0.621	0.282	0.339	0.000105621905434547	1
11	Lpar1	1.2076324418912	0.414	0.135	0.279	0.000117004463997344	1
11	Glul	1.51562078261407	0.517	0.215	0.302	0.000120752474590894	1
11	Sbf1	1.02340565722857	0.69	0.348	0.342	0.000127306924436175	1
11	Selenop	1.85518076155865	0.31	0.09	0.22	0.000129584141862915	1
11	Snx15	1.69465431524776	0.414	0.158	0.256	0.000129673292064015	1
11	Tmem80	1.33314064919753	0.517	0.209	0.308	0.000130310728851478	1
11	Serinc5	1.5338201876107	0.483	0.19	0.293	0.000133519112346801	1
11	Syvn1	1.21892972945721	0.414	0.135	0.279	0.000133769480686799	1
11	Phax	1.12064299743255	0.517	0.193	0.324	0.00013460137070459	1
11	Lap3	2.24808850414804	0.241	0.061	0.18	0.000135321094677777	1
11	Cyth1	1.07434769780361	0.759	0.431	0.328	0.000138388225004012	1
11	Wiz	1.51615147600401	0.379	0.13	0.249	0.000147452914216282	1
11	Ddx21	1.38042761088514	0.517	0.202	0.315	0.000148034508357358	1
11	S100a13	2.04683981087002	0.241	0.06	0.181	0.000151613655304455	1
11	Picalm	1.0294650919488	0.793	0.558	0.235	0.000154634711925166	1
11	Pter	1.55957018246601	0.207	0.044	0.163	0.000160482959220672	1
11	4933428G20Rik	2.19042274768927	0.241	0.061	0.18	0.000165833967028572	1
11	Tmem132d	1.02582918971498	0.448	0.164	0.284	0.000167724891768962	1
11	Cachd1	2.35619092416812	0.31	0.098	0.212	0.000168090091769402	1
11	Rab40c	1.14362516697522	0.724	0.434	0.29	0.000170800591938327	1
11	Mpp5	1.26512404893314	0.621	0.33	0.291	0.00017265977090136	1
11	Snx30	1.18787740170815	0.724	0.442	0.282	0.000182851380947743	1
11	2900052L18Rik	1.82353464347928	0.345	0.115	0.23	0.000185265970208789	1
11	Gm37640	1.81123066521744	0.207	0.046	0.161	0.000187381984126347	1
11	Tsc22d3	2.40785560056133	0.276	0.081	0.195	0.000199530244875805	1
11	Ints7	1.2269614006956	0.483	0.189	0.294	0.000203708396553105	1
11	Wls	1.02861446313818	0.483	0.178	0.305	0.000210761444673697	1
11	St3gal4	1.46284569429565	0.483	0.196	0.287	0.000224955696424074	1
11	Tjap1	1.50459999398725	0.448	0.179	0.269	0.000226495179370767	1
11	Wasf2	1.00035557669556	0.552	0.247	0.305	0.000250617464587575	1
11	Pcyt1b	1.44387048483847	0.552	0.284	0.268	0.000253955835019127	1
11	Trim3	1.14193414101846	0.621	0.296	0.325	0.000255130613176015	1
11	Vgll4	1.5715305946637	0.517	0.258	0.259	0.000257353405158146	1
11	Tanc1	1.63259625468725	0.414	0.166	0.248	0.000277545865503763	1
11	Btbd8	1.33153219396003	0.586	0.302	0.284	0.000285815446768463	1
11	Trpc6	1.63733743464057	0.31	0.097	0.213	0.000286958995580256	1
11	Add3	1.27626374609089	0.655	0.393	0.262	0.000287111315339376	1
11	Rybp	1.51367568174958	0.517	0.241	0.276	0.000290915401664295	1
11	Tmcc2	1.39470892806554	0.31	0.095	0.215	0.000294178500054776	1
11	Dixdc1	1.07738827696111	0.759	0.494	0.265	0.000300977973716562	1
11	Tbcd	1.09757091446367	0.828	0.535	0.293	0.000304925645508965	1
11	3222401L13Rik	1.76630475390805	0.207	0.048	0.159	0.000306174150102557	1
11	Itgb8	1.88826047144234	0.31	0.101	0.209	0.000321737243107008	1
11	Chmp7	1.67377813976637	0.345	0.118	0.227	0.000323201002677752	1
11	Prex1	2.13470666307017	0.276	0.083	0.193	0.000360271554632285	1
11	Mitf	1.24885591744563	0.448	0.179	0.269	0.0003617812699012	1
11	Adamtsl4	1.87688607047138	0.276	0.083	0.193	0.000371047805499642	1
11	Map4	1.13584592657719	0.759	0.577	0.182	0.000401718614082322	1
11	Cyp2j6	1.8704043418857	0.241	0.066	0.175	0.00040645110418302	1
11	4930488L21Rik	1.17270282351137	0.448	0.17	0.278	0.000408723687654201	1
11	Il16	1.64068345689112	0.276	0.08	0.196	0.000414255975736749	1
11	Gm16759	1.57678474938324	0.448	0.193	0.255	0.00042484950171697	1
11	Cers2	1.47763550664881	0.414	0.167	0.247	0.000432124773539223	1
11	Cyp20a1	1.55914263684377	0.379	0.141	0.238	0.000444574698767161	1
11	Cerk	1.16673990445434	0.621	0.359	0.262	0.000451143210763085	1
11	Stard3	1.70962185361981	0.276	0.081	0.195	0.000452611247534086	1
11	Pnrc1	1.04480181044206	0.552	0.235	0.317	0.000472584612690594	1
11	Cdc42ep2	1.97996251123744	0.241	0.067	0.174	0.000490869503378264	1
11	Rab37	2.47925558082661	0.207	0.052	0.155	0.000495168379934642	1
11	Ncaph2	1.17856392291937	0.448	0.172	0.276	0.000512038631521741	1
11	B430010I23Rik	1.57571978537985	0.517	0.244	0.273	0.000513866916633474	1
11	Gm13748	2.4069286079931	0.241	0.071	0.17	0.000526274565217018	1
11	Fpgs	1.44250176666915	0.276	0.08	0.196	0.000535864258487599	1
11	Abhd2	1.27554520054609	0.552	0.271	0.281	0.000568762079783906	1
11	Slc26a11	1.48976838491905	0.276	0.083	0.193	0.000573439872962274	1
11	Psat1	2.03622785971061	0.207	0.052	0.155	0.000585206960920704	1
11	Gm26979	1.5583584904721	0.379	0.152	0.227	0.000585995990088005	1
11	Fbxl4	1.12706033909039	0.483	0.21	0.273	0.000598110044017768	1
11	Ick	1.37290748846708	0.483	0.215	0.268	0.000618482050896241	1
11	Gm26531	1.21895212542545	0.517	0.23	0.287	0.000624204561064585	1
11	Zfp579	2.15179111856029	0.241	0.069	0.172	0.000626112181904874	1
11	Zfp942	1.20987341717963	0.517	0.241	0.276	0.000626778172379474	1
11	Dennd5a	1.06743524307554	0.759	0.543	0.216	0.000639810051674293	1
11	Foxo1	2.17550162972629	0.276	0.084	0.192	0.000644165900528995	1
11	Gm26873	1.21503283730288	0.483	0.201	0.282	0.000680452139948949	1
11	Snx11	1.02396186659615	0.517	0.225	0.292	0.000750150329995157	1
11	Cep97	1.48806442668445	0.379	0.149	0.23	0.000750916642663115	1
11	Mink1	1.12426010314317	0.586	0.311	0.275	0.000778827283104801	1
11	Adgrv1	1.55918994020376	0.345	0.13	0.215	0.000784248661765672	1
11	Sept1	1.27319511933851	0.414	0.166	0.248	0.000793561890424898	1
11	Rap1a	1.30953096921703	0.69	0.433	0.257	0.000795110315313769	1
11	Qdpr	1.28142695284125	0.517	0.256	0.261	0.000855073120325434	1
11	Pdcd6ip	1.05288981373319	0.586	0.321	0.265	0.000891097430077062	1
11	Parp4	2.01977017003887	0.207	0.055	0.152	0.000973495400721642	1
11	Sept8	1.25103530053612	0.552	0.285	0.267	0.000974157872416256	1
11	Ampd3	1.07399307781027	0.414	0.163	0.251	0.000987764377950009	1
11	Tppp	1.42225563191117	0.379	0.146	0.233	0.000997696384841657	1
11	Cecr2	1.51878096763558	0.207	0.054	0.153	0.00100213456097912	1
11	Zfp729a	1.9302368788245	0.207	0.055	0.152	0.00103117003033684	1
11	Maml1	1.29155307037406	0.345	0.123	0.222	0.00104804443017486	1
11	Tstd2	1.54850449033981	0.345	0.132	0.213	0.00104856670530098	1
11	Etv1	1.32281463904926	0.276	0.086	0.19	0.00105055040008947	1
11	Sumo3	1.54588953531479	0.31	0.11	0.2	0.00107702927115076	1
11	Wipi1	1.88367195591192	0.241	0.074	0.167	0.00114048154919151	1
11	Pik3r1	1.22319185859024	0.621	0.319	0.302	0.00114593032958065	1
11	Wrap53	2.15259306703841	0.207	0.058	0.149	0.00123094472660703	1
11	Gm45356	2.18300650861374	0.207	0.057	0.15	0.0012432596975554	1
11	Gpatch4	1.00401763681276	0.414	0.163	0.251	0.00126188134590409	1
11	Gm19522	1.38497427758343	0.552	0.267	0.285	0.00126456255227189	1
11	Mob2	1.03511235862168	0.552	0.265	0.287	0.00126805397471247	1
11	Rpl36a	1.10401137975862	0.448	0.19	0.258	0.00131097577238364	1
11	Tecpr2	1.03322127838643	0.621	0.333	0.288	0.00131569661844201	1
11	Spata13	1.41307356529698	0.345	0.127	0.218	0.00134414424577124	1
11	Appl2	1.10551193717526	0.621	0.37	0.251	0.00135737513827862	1
11	Fam13c	1.17482480488053	0.621	0.456	0.165	0.0013787229394082	1
11	Abhd13	2.07825085693961	0.207	0.06	0.147	0.00141144585201054	1
11	Secisbp2l	1.03093099450687	0.621	0.344	0.277	0.0014618697239652	1
11	Slc31a2	1.70107456231868	0.241	0.074	0.167	0.00146310160083421	1
11	Fam210a	1.34247240905134	0.448	0.215	0.233	0.00147435903536777	1
11	Cpsf4l	1.46003481149002	0.345	0.135	0.21	0.00148591404660823	1
11	Mtmr2	1.61341887376824	0.414	0.187	0.227	0.00160574135110464	1
11	Mrpl10	1.73248707835532	0.31	0.117	0.193	0.00160797465116921	1
11	Cldn34c1	1.33083051903143	0.379	0.156	0.223	0.00162543043432908	1
11	Polr2h	1.67201038477512	0.31	0.115	0.195	0.00162998624126719	1
11	Slc38a2	1.09519849728431	0.828	0.633	0.195	0.00163495326529889	1
11	Lsm6	1.27746316472432	0.31	0.109	0.201	0.00165529295875975	1
11	Lbr	1.10548162943464	0.414	0.179	0.235	0.00171756354289609	1
11	Kcnj10	1.87893413424654	0.276	0.1	0.176	0.00182783063961127	1
11	Tram1l1	1.79104190342078	0.31	0.118	0.192	0.00183907870683597	1
11	B3galt5	1.49345295731068	0.379	0.17	0.209	0.00189609347232642	1
11	Dtwd2	1.48589161105879	0.345	0.138	0.207	0.00190350321329292	1
11	Cited2	1.53519655813038	0.207	0.058	0.149	0.00190384013749206	1
11	Lgi3	1.44111275959119	0.483	0.233	0.25	0.00198061504085084	1
11	Serpinb1a	1.89890858183247	0.207	0.06	0.147	0.00199154246970357	1
11	Abhd14a	1.28318134779543	0.31	0.112	0.198	0.00200196379455686	1
11	Tmc7	1.62199285873409	0.241	0.078	0.163	0.00207252436377337	1
11	Tmem88b	1.5392823790227	0.241	0.075	0.166	0.00209252637642992	1
11	Glra4	1.87517365246646	0.207	0.061	0.146	0.00210918152719187	1
11	Myh14	1.81149180882492	0.207	0.061	0.146	0.00215670098836816	1
11	Amz2	1.19398130537332	0.517	0.262	0.255	0.0021823434450004	1
11	Prrt1	1.16587142951688	0.517	0.273	0.244	0.00226150480485322	1
11	9330175M20Rik	1.73541055116223	0.379	0.181	0.198	0.002289911659226	1
11	Sppl2b	1.00148358875384	0.414	0.172	0.242	0.00230050582409437	1
11	4930581F22Rik	1.4981766941622	0.414	0.193	0.221	0.00234778041236339	1
11	Gng7	1.12829857360564	0.345	0.137	0.208	0.00241381217115685	1
11	D730045B01Rik	1.65076342431587	0.207	0.061	0.146	0.00244502014379854	1
11	Zfp808	1.84314272727627	0.207	0.061	0.146	0.00246303166833527	1
11	Scrn1	1.27338299651497	0.448	0.23	0.218	0.00248553100981641	1
11	Gm11437	1.09897486650256	0.448	0.193	0.255	0.00251623819785364	1
11	Abraxas1	1.50178874427528	0.31	0.118	0.192	0.00252960623951488	1
11	Galnt7	1.11730188179753	0.69	0.425	0.265	0.00253784545588458	1
11	Pcdh8	1.53610760828173	0.31	0.121	0.189	0.00254471793651575	1
11	Gca	1.59298419303625	0.276	0.1	0.176	0.00258957358571316	1
11	Sema3c	1.16007391034761	0.276	0.095	0.181	0.00261194880100889	1
11	Hs1bp3	1.40246266968133	0.276	0.097	0.179	0.00262680665629446	1
11	Snx18	1.43790742823431	0.276	0.097	0.179	0.00269039019638896	1
11	Bicd2	1.36275758398128	0.345	0.143	0.202	0.00269406498427143	1
11	Gnai3	1.12553152859623	0.483	0.227	0.256	0.00274852187078845	1
11	Ptpn13	1.32413599732844	0.207	0.061	0.146	0.00278839695185004	1
11	Epb41l4a	1.39062046090683	0.241	0.078	0.163	0.00288243267739476	1
11	Fdft1	1.04854169610731	0.517	0.255	0.262	0.00307160227994428	1
11	Slc22a23	1.07094169612	0.69	0.423	0.267	0.00315071248981046	1
11	Lipa	1.78046665510685	0.241	0.083	0.158	0.00324465499750705	1
11	Gm16043	1.21662377702292	0.379	0.161	0.218	0.00351520651453933	1
11	Armcx2	1.59803844975139	0.241	0.081	0.16	0.00351550203850154	1
11	Mfap1b	1.43796121808279	0.31	0.126	0.184	0.00379514166018291	1
11	Uqcr10	1.18082273617687	0.483	0.247	0.236	0.00390277175213654	1
